"_id","CODI_ENS","NOM_ENS","ANY","MES","COMARCA","PROVINCIA","CENS","PAGINA","NOMBRE_DE_PAGINES_VISUALITZADES","NOMBRE_DE_PAGINES_VISUALITZADES_UNIQUES","TEMPS_MITJA_A_LA_PAGINA","ENTRADES","PERCENTATGE_DE_REBOTS","PERCENTATGE_DE_SORTIDES"
"1529893","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/14733247","1","1","0","0","0","0"
"1529894","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/14733287","1","1","0","0","0","0"
"1529895","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/14733307","1","1","0","0","0","0"
"1529896","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15321347","6","6","0","0","0","0"
"1529897","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15360193","1","1","0","0","0","0"
"1529898","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15684404","3","3","0","0","0","0"
"1529899","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15690186","4","4","0","0","0","0"
"1529900","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15722436","3","3","0","0","0","0"
"1529901","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15738382","10","10","0","0","0","0"
"1529902","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15738658","2","2","0","0","0","0"
"1529903","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15744603","20","20","0","0","0","0"
"1529904","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15825165","2","2","0","0","0","0"
"1529905","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15825175","4","4","0","0","0","0"
"1529906","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15828070","2","2","0","0","0","0"
"1529907","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15828232","19","19","0","0","0","0"
"1529908","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15832555","3","3","0","0","0","0"
"1529909","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15832788","30","30","0","0","0","0"
"1529910","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15832936","42","42","0","0","0","0"
"1529911","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15834053","32","32","0","0","0","0"
"1529912","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15834356","2","2","0","0","0","0"
"1529913","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15834380","8","8","0","0","0","0"
"1529914","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15834437","3","3","0","0","0","0"
"1529915","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15834709","2","2","0","0","0","0"
"1529916","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15839010","5","5","0","0","0","0"
"1529917","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15839070","2","2","0","0","0","0"
"1529918","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15844055","23","23","0","0","0","0"
"1529919","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15852496","3","3","0","0","0","0"
"1529920","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15856644","19","19","0","0","0","0"
"1529921","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15927724","4","4","0","0","0","0"
"1529922","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15978002","6","6","0","0","0","0"
"1529923","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15978010","4","4","0","0","0","0"
"1529924","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/15978014","3","3","0","0","0","0"
"1529925","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16012288","160","160","0","0","0","0"
"1529926","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16052496","3","3","0","0","0","0"
"1529927","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16053745","14","14","0","0","0","0"
"1529928","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16054206","3","3","0","0","0","0"
"1529929","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16060618","28","28","0","0","0","0"
"1529930","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16061585","4","4","0","0","0","0"
"1529931","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16077850","3","3","0","0","0","0"
"1529932","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16078211","13","13","0","0","0","0"
"1529933","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16079796","6","6","0","0","0","0"
"1529934","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16087833","1","1","0","0","0","0"
"1529935","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16092656","7","7","0","0","0","0"
"1529936","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16098786","2","2","0","0","0","0"
"1529937","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16099028","1","1","0","0","0","0"
"1529938","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16099824","2","2","0","0","0","0"
"1529939","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16110115","1","1","0","0","0","0"
"1529940","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16112375","7","7","0","0","0","0"
"1529941","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16112920","1","1","0","0","0","0"
"1529942","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16173037","13","13","0","0","0","0"
"1529943","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16216975","4","4","0","0","0","0"
﻿"1529944","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16229200","7","7","0","0","0","0"
"1529945","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16236309","8","8","0","0","0","0"
"1529946","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16239261","2","2","0","0","0","0"
"1529947","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16239591","1","1","0","0","0","0"
"1529948","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16240146","2","2","0","0","0","0"
"1529949","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16246084","1","1","0","0","0","0"
"1529950","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16263651","7","7","0","0","0","0"
"1529951","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16295836","5","5","0","0","0","0"
"1529952","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16295926","1","1","0","0","0","0"
"1529953","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16316447","4","4","0","0","0","0"
"1529954","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16369766","3","3","0","0","0","0"
"1529955","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16369795","11","11","0","0","0","0"
"1529956","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16370735","1","1","0","0","0","0"
"1529957","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16382787","2","2","0","0","0","0"
"1529958","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16383201","1","1","0","0","0","0"
"1529959","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16383244","2","2","0","0","0","0"
"1529960","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/-/tramits/tramit/16392176","1","1","0","0","0","0"
"1529961","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/ca/web/castellbisbal/tramits-i-gestions/accessibilitat","1","1","0","0","0","0"
"1529962","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal","86","86","0","0","0","0"
"1529963","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/dades-obertes","4","4","0","0","0","0"
"1529964","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/dades-obertes/-/dadesobertes/showConjuntsDades/economia","1","1","0","0","0","0"
"1529965","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/dades-obertes/-/dadesobertes/showConjuntsDades/hisenda","1","1","0","0","0","0"
"1529966","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/dades-obertes/-/dadesobertes/showConjuntsDades/medi-ambient","1","1","0","0","0","0"
"1529967","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/dades-obertes/-/dadesobertes/showConjuntsDades/sector-public","4","4","0","0","0","0"
"1529968","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia","8","8","0","0","0","0"
"1529969","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/accio-de-govern-i-grups-politics/tauler-d-edictes-i-anuncis","79","79","0","0","0","0"
"1529970","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/normativa-plans-i-programes/calendari-i-padrons-fiscals","8","8","0","0","0","0"
"1529971","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/normativa-plans-i-programes/ordenances-fiscals","3","3","0","0","0","0"
"1529972","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/normativa-plans-i-programes/ordenances-reguladores-i-reglaments","12","12","0","0","0","0"
"1529973","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/urbanisme","3","3","0","0","0","0"
"1529974","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/urbanisme/informacio-geografica-d-urbanisme","1","1","0","0","0","0"
"1529975","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/urbanisme/normativa-d-urbanisme","41","41","0","0","0","0"
"1529976","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/accio-de-govern-i-normativa/urbanisme/planejament-urbanistic","2","2","0","0","0","0"
"1529977","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/contractes-convenis-i-subvencions/relacio-de-contractes/licitacions-en-tramit-perfil-de-contractant","4","4","0","0","0","0"
"1529978","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/gestio-economica","2","2","0","0","0","0"
"1529979","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/gestio-economica/gestio-economica/indicadors-de-gestio-economica","1","1","0","0","0","0"
"1529980","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/gestio-economica/pressupost/modificacio-de-pressupostos","1","1","0","0","0","0"
"1529981","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa","8","8","0","0","0","0"
"1529982","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/empleats-publics/convocatories-de-personal","47","47","0","0","0","0"
"1529983","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/empleats-publics/relacio-de-llocs-de-treball-rlt","5","5","0","0","0","0"
"1529984","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/empleats-publics/retribucions-indemnitzacions-i-dietes-dels-empleats-publics","7","7","0","0","0","0"
"1529985","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/informacio-institucional/agenda-d-activitats","4","4","0","0","0","0"
"1529986","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/informacio-institucional/dades-generals-de-l-ens","5","5","0","0","0","0"
"1529987","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/informacio-institucional/informacio-del-terme-municipal","8","8","0","0","0","0"
"1529988","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/alts-carrecs-personal-directiu-i-carrecs-eventuals/-/grupPolitic/veureCarrec/12486","1","1","0","0","0","0"
"1529989","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes","1","1","0","0","0","0"
"1529990","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12476","1","1","0","0","0","0"
"1529991","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12477","1","1","0","0","0","0"
"1529992","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12478","1","1","0","0","0","0"
"1529993","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12479","1","1","0","0","0","0"
"1529994","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12480","1","1","0","0","0","0"
"1529995","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12482","1","1","0","0","0","0"
"1529996","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12483","2","2","0","0","0","0"
"1529997","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12484","2","2","0","0","0","0"
"1529998","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12486","1","1","0","0","0","0"
"1529999","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12487","1","1","0","0","0","0"
"1530000","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12488","1","1","0","0","0","0"
"1530001","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/12491","1","1","0","0","0","0"
"1530002","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/8177","14","14","0","0","0","0"
"1530003","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/carrecs-electes/-/grupPolitic/veureCarrec/8183","1","1","0","0","0","0"
"1530004","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/cartipas-organitzacio-politica","3","3","0","0","0","0"
"1530005","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/cartipas-organitzacio-politica/-/organitzacioPolitica/veureRegidoria/7697","2","2","0","0","0","0"
"1530006","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/cartipas-organitzacio-politica/-/organitzacioPolitica/veureRegidoria/7698","1","1","0","0","0","0"
"1530007","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/cartipas-organitzacio-politica/-/organitzacioPolitica/veureRegidoria/7801","1","1","0","0","0","0"
"1530008","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/cartipas-organitzacio-politica/-/organitzacioPolitica/veureRegidoria/7826","1","1","0","0","0","0"
"1530009","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/informacio-institucional-i-organitzativa/organitzacio-politica-i-retribucions/resolucions-relatives-a-les-declaracions-d-activitats-patrimonials-i-d-interessos-dels-alts-carrecs-i-del-personal-directiu","1","1","0","0","0","0"
"1530010","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/participacio/directori-d-associacions-i-entitats","8","8","0","0","0","0"
"1530011","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/participacio/espais-de-participacio-ciutadana","1","1","0","0","0","0"
"1530012","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/serveis-i-tramits","13","13","0","0","0","0"
"1530013","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/serveis-i-tramits/estat-dels-serveis/indicadors-de-transparencia","1","1","0","0","0","0"
"1530014","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/serveis-i-tramits/estat-dels-serveis/informacio-de-contaminacio-de-l-aire","2","2","0","0","0","0"
"1530015","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/serveis-i-tramits/serveis","4","4","0","0","0","0"
"1530016","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/serveis-i-tramits/serveis/atencio-ciutadana","12","12","0","0","0","0"
"1530017","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/serveis-i-tramits/tramits","7","7","0","0","0","0"
"1530018","805430008","Ajuntament de Castellbisbal","2023","9","Vallès Occidental","Barcelona","1253","/es/web/castellbisbal/govern-obert-i-transparencia/serveis-i-tramits/tramits/cataleg-de-tramits-i-procediments","3","3","0","0","0","0"
